9.142452161587526216e-02,7.228915662650602092e-02,5.527994330262225170e-02,5.315379163713677968e-02,4.748405386250886123e-02,1.630049610205527855e-02,2.693125442948263518e-02,1.488306165839829893e-02,1.133947554925584730e-02,1.204819277108433798e-02,1.063075832742735663e-02,7.795889440113394804e-03
7.228915662650602092e-02,5.527994330262225170e-02,5.315379163713677968e-02,4.748405386250886123e-02,1.630049610205527855e-02,2.693125442948263518e-02,1.488306165839829893e-02,1.133947554925584730e-02,1.204819277108433798e-02,1.063075832742735663e-02,7.795889440113394804e-03,7.087172218284904564e-04
5.527994330262225170e-02,5.315379163713677968e-02,4.748405386250886123e-02,1.630049610205527855e-02,2.693125442948263518e-02,1.488306165839829893e-02,1.133947554925584730e-02,1.204819277108433798e-02,1.063075832742735663e-02,7.795889440113394804e-03,7.087172218284904564e-04,1.771793054571225989e-02
5.315379163713677968e-02,4.748405386250886123e-02,1.630049610205527855e-02,2.693125442948263518e-02,1.488306165839829893e-02,1.133947554925584730e-02,1.204819277108433798e-02,1.063075832742735663e-02,7.795889440113394804e-03,7.087172218284904564e-04,1.771793054571225989e-02,9.213323883770375283e-03
4.748405386250886123e-02,1.630049610205527855e-02,2.693125442948263518e-02,1.488306165839829893e-02,1.133947554925584730e-02,1.204819277108433798e-02,1.063075832742735663e-02,7.795889440113394804e-03,7.087172218284904564e-04,1.771793054571225989e-02,9.213323883770375283e-03,2.055279943302622259e-02
1.630049610205527855e-02,2.693125442948263518e-02,1.488306165839829893e-02,1.133947554925584730e-02,1.204819277108433798e-02,1.063075832742735663e-02,7.795889440113394804e-03,7.087172218284904564e-04,1.771793054571225989e-02,9.213323883770375283e-03,2.055279943302622259e-02,3.330970942593904777e-02
2.693125442948263518e-02,1.488306165839829893e-02,1.133947554925584730e-02,1.204819277108433798e-02,1.063075832742735663e-02,7.795889440113394804e-03,7.087172218284904564e-04,1.771793054571225989e-02,9.213323883770375283e-03,2.055279943302622259e-02,3.330970942593904777e-02,4.252303330970942652e-02
1.488306165839829893e-02,1.133947554925584730e-02,1.204819277108433798e-02,1.063075832742735663e-02,7.795889440113394804e-03,7.087172218284904564e-04,1.771793054571225989e-02,9.213323883770375283e-03,2.055279943302622259e-02,3.330970942593904777e-02,4.252303330970942652e-02,6.945428773919205823e-02
1.133947554925584730e-02,1.204819277108433798e-02,1.063075832742735663e-02,7.795889440113394804e-03,7.087172218284904564e-04,1.771793054571225989e-02,9.213323883770375283e-03,2.055279943302622259e-02,3.330970942593904777e-02,4.252303330970942652e-02,6.945428773919205823e-02,1.041814316087880943e-01
1.204819277108433798e-02,1.063075832742735663e-02,7.795889440113394804e-03,7.087172218284904564e-04,1.771793054571225989e-02,9.213323883770375283e-03,2.055279943302622259e-02,3.330970942593904777e-02,4.252303330970942652e-02,6.945428773919205823e-02,1.041814316087880943e-01,1.389085754783841165e-01
1.063075832742735663e-02,7.795889440113394804e-03,7.087172218284904564e-04,1.771793054571225989e-02,9.213323883770375283e-03,2.055279943302622259e-02,3.330970942593904777e-02,4.252303330970942652e-02,6.945428773919205823e-02,1.041814316087880943e-01,1.389085754783841165e-01,2.466335931963146710e-01
7.795889440113394804e-03,7.087172218284904564e-04,1.771793054571225989e-02,9.213323883770375283e-03,2.055279943302622259e-02,3.330970942593904777e-02,4.252303330970942652e-02,6.945428773919205823e-02,1.041814316087880943e-01,1.389085754783841165e-01,2.466335931963146710e-01,3.224663359319631661e-01
7.087172218284904564e-04,1.771793054571225989e-02,9.213323883770375283e-03,2.055279943302622259e-02,3.330970942593904777e-02,4.252303330970942652e-02,6.945428773919205823e-02,1.041814316087880943e-01,1.389085754783841165e-01,2.466335931963146710e-01,3.224663359319631661e-01,4.783841247342310310e-01
1.771793054571225989e-02,9.213323883770375283e-03,2.055279943302622259e-02,3.330970942593904777e-02,4.252303330970942652e-02,6.945428773919205823e-02,1.041814316087880943e-01,1.389085754783841165e-01,2.466335931963146710e-01,3.224663359319631661e-01,4.783841247342310310e-01,6.548547129695251323e-01
9.213323883770375283e-03,2.055279943302622259e-02,3.330970942593904777e-02,4.252303330970942652e-02,6.945428773919205823e-02,1.041814316087880943e-01,1.389085754783841165e-01,2.466335931963146710e-01,3.224663359319631661e-01,4.783841247342310310e-01,6.548547129695251323e-01,8.235294117647058432e-01
2.055279943302622259e-02,3.330970942593904777e-02,4.252303330970942652e-02,6.945428773919205823e-02,1.041814316087880943e-01,1.389085754783841165e-01,2.466335931963146710e-01,3.224663359319631661e-01,4.783841247342310310e-01,6.548547129695251323e-01,8.235294117647058432e-01,9.000708717221828081e-01
3.330970942593904777e-02,4.252303330970942652e-02,6.945428773919205823e-02,1.041814316087880943e-01,1.389085754783841165e-01,2.466335931963146710e-01,3.224663359319631661e-01,4.783841247342310310e-01,6.548547129695251323e-01,8.235294117647058432e-01,9.000708717221828081e-01,9.369241672572643509e-01
4.252303330970942652e-02,6.945428773919205823e-02,1.041814316087880943e-01,1.389085754783841165e-01,2.466335931963146710e-01,3.224663359319631661e-01,4.783841247342310310e-01,6.548547129695251323e-01,8.235294117647058432e-01,9.000708717221828081e-01,9.369241672572643509e-01,9.376328844790928763e-01
6.945428773919205823e-02,1.041814316087880943e-01,1.389085754783841165e-01,2.466335931963146710e-01,3.224663359319631661e-01,4.783841247342310310e-01,6.548547129695251323e-01,8.235294117647058432e-01,9.000708717221828081e-01,9.369241672572643509e-01,9.376328844790928763e-01,8.695960311835577716e-01
1.041814316087880943e-01,1.389085754783841165e-01,2.466335931963146710e-01,3.224663359319631661e-01,4.783841247342310310e-01,6.548547129695251323e-01,8.235294117647058432e-01,9.000708717221828081e-01,9.369241672572643509e-01,9.376328844790928763e-01,8.695960311835577716e-01,9.021970233876682732e-01
