8.870116156282999154e-02,8.658922914466736509e-02,5.596620908130939959e-02,4.435058078141499577e-02,2.956705385427666269e-02,2.851108764519535294e-02,2.111932418162618813e-02,2.851108764519535294e-02,2.534318901795142714e-02,1.055966209081309320e-03,1.795142555438225887e-02,2.217529039070749788e-02
8.658922914466736509e-02,5.596620908130939959e-02,4.435058078141499577e-02,2.956705385427666269e-02,2.851108764519535294e-02,2.111932418162618813e-02,2.851108764519535294e-02,2.534318901795142714e-02,1.055966209081309320e-03,1.795142555438225887e-02,2.217529039070749788e-02,2.217529039070749788e-02
5.596620908130939959e-02,4.435058078141499577e-02,2.956705385427666269e-02,2.851108764519535294e-02,2.111932418162618813e-02,2.851108764519535294e-02,2.534318901795142714e-02,1.055966209081309320e-03,1.795142555438225887e-02,2.217529039070749788e-02,2.217529039070749788e-02,3.273495248152059195e-02
4.435058078141499577e-02,2.956705385427666269e-02,2.851108764519535294e-02,2.111932418162618813e-02,2.851108764519535294e-02,2.534318901795142714e-02,1.055966209081309320e-03,1.795142555438225887e-02,2.217529039070749788e-02,2.217529039070749788e-02,3.273495248152059195e-02,3.484688489968321146e-02
2.956705385427666269e-02,2.851108764519535294e-02,2.111932418162618813e-02,2.851108764519535294e-02,2.534318901795142714e-02,1.055966209081309320e-03,1.795142555438225887e-02,2.217529039070749788e-02,2.217529039070749788e-02,3.273495248152059195e-02,3.484688489968321146e-02,4.963041182682154107e-02
2.851108764519535294e-02,2.111932418162618813e-02,2.851108764519535294e-02,2.534318901795142714e-02,1.055966209081309320e-03,1.795142555438225887e-02,2.217529039070749788e-02,2.217529039070749788e-02,3.273495248152059195e-02,3.484688489968321146e-02,4.963041182682154107e-02,5.279831045406546686e-02
2.111932418162618813e-02,2.851108764519535294e-02,2.534318901795142714e-02,1.055966209081309320e-03,1.795142555438225887e-02,2.217529039070749788e-02,2.217529039070749788e-02,3.273495248152059195e-02,3.484688489968321146e-02,4.963041182682154107e-02,5.279831045406546686e-02,8.447729672650475252e-02
2.851108764519535294e-02,2.534318901795142714e-02,1.055966209081309320e-03,1.795142555438225887e-02,2.217529039070749788e-02,2.217529039070749788e-02,3.273495248152059195e-02,3.484688489968321146e-02,4.963041182682154107e-02,5.279831045406546686e-02,8.447729672650475252e-02,1.003167898627243954e-01
2.534318901795142714e-02,1.055966209081309320e-03,1.795142555438225887e-02,2.217529039070749788e-02,2.217529039070749788e-02,3.273495248152059195e-02,3.484688489968321146e-02,4.963041182682154107e-02,5.279831045406546686e-02,8.447729672650475252e-02,1.003167898627243954e-01,1.309398099260823678e-01
1.055966209081309320e-03,1.795142555438225887e-02,2.217529039070749788e-02,2.217529039070749788e-02,3.273495248152059195e-02,3.484688489968321146e-02,4.963041182682154107e-02,5.279831045406546686e-02,8.447729672650475252e-02,1.003167898627243954e-01,1.309398099260823678e-01,1.731784582893347302e-01
