1.336432603963352839e-01,2.692514790907926114e-01,4.618485637339832528e-01,6.688448875848558295e-01,7.351575970653612124e-01,3.432351643909587469e-01,4.489780969621771645e-01,5.126235238291220186e-01
1.877370736945412621e-01,2.838295137356188769e-01,6.017304595803405487e-01,7.266266356284126759e-01,3.608672397894943096e-01,6.966376774656943827e-01,5.967526897314104906e-01,3.242186027317749408e-01
2.908181682682918212e-01,3.487438414675660403e-01,8.077155913535735143e-01,5.433541618935554540e-01,7.019654342984023021e-01,3.293741887384699085e-01,7.220621791257408884e-01,1.635023175060862644e-01
4.090631858594107606e-01,3.382061559234319503e-01,9.454564197777540757e-01,4.947747333053301722e-01,2.731339339910209274e-01,3.109190499082849501e-01,9.548965114234456708e-01,6.985781068874746813e-01
5.294738469580778650e-01,3.312555628762195448e-01,9.966650590960319800e-01,5.416443670051587223e-01,5.002014346654604093e-01,1.981295228405976772e-01,1.610100349036110434e-01,7.116300597996871868e-01
5.527195953011805329e-01,3.417568641604119550e-01,9.956522952572464114e-01,8.150743534783246869e-01,4.775150246912085450e-01,8.710595315567387642e-01,5.453251838912397398e-01,2.079422855599619424e-01
7.974925559383807538e-01,3.335931390102572225e-01,7.954340880935288904e-01,2.127636747939505579e-01,8.728702777507740818e-01,4.658776057797232584e-01,8.302935974606936442e-01,4.186262989901820553e-01
8.648037885859451990e-01,2.790304227442600427e-01,6.674687016812177465e-01,3.220228021415212916e-01,6.623208725986917678e-02,4.223846446931673326e-01,6.271971311008031069e-01,6.432399563889080740e-01
9.206621457986308155e-01,2.189668091561235708e-01,5.305745853316863325e-01,3.258442587684987068e-01,6.168949309949292026e-01,4.082660154704024214e-01,4.345705002254959259e-01,4.989431715647676402e-01
9.571847971830486079e-01,2.413706119478372658e-01,4.344871844935904726e-01,4.464312152644711040e-01,2.368252663218636533e-01,5.254892125171310990e-01,5.649147510454478605e-01,4.192507896475545226e-01
9.856878478860918724e-01,2.829630840128249392e-01,3.533507142381789867e-01,4.485885397064785507e-01,4.826698540665764203e-01,3.472843330477412560e-01,5.286335681042649837e-01,3.500636898908967010e-01
9.886469771032031506e-01,3.487749239624496900e-01,3.495093548783931858e-01,5.681143878325242147e-01,2.752323940753438891e-01,3.402718519875809200e-01,6.135491436425853928e-01,3.341715490435437919e-01
9.742935247491552042e-01,4.555470030322091302e-01,3.972108352548401888e-01,6.834214563323409708e-01,4.303223573490288500e-01,2.263716650899049998e-01,5.866834181575388829e-01,3.403806489753825049e-01
9.510361245181279122e-01,5.416576306154003984e-01,4.628981082088128307e-01,7.060986657246037801e-01,5.152637579553757119e-01,3.123470229563663492e-01,6.545067086947711221e-01,4.071565492063455305e-01
9.328810743761326574e-01,5.476374954603704381e-01,5.125659579123910126e-01,5.660745024462900954e-01,6.418095001327940308e-01,4.285269531884117744e-01,6.872808405723530578e-01,5.236787324844948133e-01
9.144113913810041350e-01,5.454530635776743130e-01,5.604907529489490114e-01,4.946285485547439742e-01,4.290802131772459282e-01,5.038049439645967409e-01,5.972715709845999310e-01,5.564294641416722698e-01
8.912352215201518879e-01,5.450761480316029806e-01,6.163843340279411276e-01,4.649844247735385183e-01,4.397257142352842263e-01,4.570161920854140525e-01,4.808281028774730181e-01,4.505340713873776659e-01
8.530766925525475886e-01,5.521338997718129304e-01,6.984376374652097041e-01,5.172216831253487745e-01,3.628759723477203991e-01,4.471633581516146205e-01,5.428062259100354670e-01,3.466399104915998119e-01
8.108852811203962618e-01,6.048017206617988251e-01,7.731331743294604930e-01,5.914056234219069452e-01,3.744114220996729858e-01,3.036247942822937196e-01,5.756020320475917496e-01,2.746915041728375528e-01
7.594561302815947545e-01,6.476665843453078830e-01,8.474237819570689112e-01,6.427464666284008477e-01,4.755089531805605785e-01,2.662780113472312249e-01,6.982751249849779018e-01,3.501542941582686530e-01
7.123750877806562798e-01,6.851629061580849500e-01,8.994763045743189300e-01,6.476864477831377753e-01,5.136363532254488717e-01,3.041125047091423617e-01,6.778475886852486365e-01,5.200958164019419128e-01
6.575882443156041424e-01,7.217248489058533112e-01,9.424797150858574835e-01,6.464181153903478805e-01,5.309847240508092092e-01,4.414711511932292720e-01,5.637573494000043262e-01,5.413430381658158597e-01
5.830125997134116833e-01,7.952444796453629339e-01,9.665734172242229638e-01,6.328076876651170801e-01,4.891559012521234928e-01,5.232566898282073886e-01,5.372955101258672928e-01,4.248443853850377705e-01
5.241704167314772400e-01,7.979217787218751967e-01,9.707875855023838652e-01,4.796098087518747555e-01,5.756808710016868558e-01,4.875854489575025541e-01,6.304431507609178365e-01,4.098428069791309469e-01
4.585846490144861454e-01,7.574962838160569367e-01,9.581058558168864536e-01,4.334170825086904877e-01,3.489697604626875171e-01,4.212038721881377623e-01,6.126857695496149558e-01,4.547806033487945543e-01
3.924453139810637481e-01,6.985752149073917172e-01,9.203588461869732784e-01,4.539028581112613536e-01,4.370858193811403281e-01,3.647693039288217864e-01,5.467489673524504878e-01,4.320510502888402216e-01
3.475420477528872176e-01,6.476794955720011071e-01,8.792666437916730748e-01,4.798438702387599064e-01,4.002597967262147005e-01,4.041675944196240211e-01,5.795266832814152114e-01,4.431350172191889647e-01
3.123243059401705768e-01,6.118729903675096393e-01,8.367061101526032108e-01,5.056514557383953168e-01,4.387212344420262089e-01,3.920785452777592051e-01,5.497737177565301669e-01,4.101650370401216938e-01
2.870061570155989505e-01,5.932421583523140862e-01,8.000542097778821082e-01,5.252245948099559802e-01,4.222504591355163983e-01,3.964003086463099845e-01,6.122668190674909194e-01,3.643541714519158425e-01
2.794003154907779840e-01,5.714479301419567170e-01,7.892300545309086646e-01,4.980487650167226832e-01,4.708378088153882257e-01,3.410717341956894244e-01,6.554732100584527155e-01,4.542987396477619066e-01
2.832782881555292454e-01,5.317911290943689862e-01,7.975420450792040095e-01,5.074097691100899477e-01,4.257688641230023552e-01,3.861350293468589490e-01,5.681256205473139698e-01,5.289001678631661818e-01
2.840258772073499527e-01,5.150044867709796526e-01,7.993107563615055033e-01,5.490740321878818664e-01,4.474698289522815453e-01,4.556363130533971351e-01,5.021732284967947990e-01,4.119759962391794095e-01
3.090207481382621357e-01,5.012443721373737171e-01,8.378292207200787045e-01,5.044109064143293963e-01,4.939746405512595584e-01,4.718917904267757035e-01,6.444205500922228769e-01,3.762760185759977949e-01
3.339445112215190803e-01,5.093817143367844746e-01,8.716408070252793516e-01,5.009990382268518783e-01,3.332313400049172758e-01,3.254904905763241207e-01,5.863360888850978059e-01,4.226062513175362634e-01
3.417706443803211203e-01,4.882942697929847364e-01,8.817605513043579313e-01,5.747315716399951091e-01,4.778883363555488928e-01,3.388550201768000814e-01,5.779880814749405182e-01,3.954247056777283054e-01
3.675679821389985502e-01,4.975656838502374724e-01,9.108159296024580520e-01,5.944629916042245554e-01,4.632629003349320040e-01,3.943416804224450511e-01,6.515714488546618943e-01,4.443039172747392795e-01
3.970646509532523849e-01,5.168470177132954424e-01,9.386910961927502628e-01,5.850236701548849894e-01,4.975455696805111683e-01,3.908743831431061855e-01,5.838150099043767360e-01,4.822351758607673622e-01
4.175212299235552815e-01,5.386665494621052375e-01,9.543288851394777783e-01,5.929527507394001251e-01,4.655554842989474418e-01,4.577862448147547725e-01,5.756184623436664261e-01,4.267709630431785195e-01
4.440341789884661439e-01,5.546321849764611622e-01,9.712315946444969317e-01,5.393371531127729712e-01,5.137374440378534857e-01,4.390472912897273039e-01,6.242414659610449057e-01,4.286565130798143941e-01
4.508009954043810663e-01,5.763410284553518448e-01,9.738923848817824247e-01,5.497583807854516946e-01,3.766084962221361021e-01,3.959352927606583084e-01,5.782290785639525588e-01,4.433453335526091887e-01
4.555546121226797252e-01,5.695917742038322240e-01,9.767729453679694362e-01,5.457763323414573930e-01,5.216137138098713155e-01,3.878424086552533234e-01,5.712097579281658621e-01,3.996637930531397598e-01
4.568373061517566613e-01,5.744091592650015787e-01,9.770770398732265827e-01,5.617363737591696271e-01,4.138207597543442362e-01,4.294777740466554361e-01,6.533744364062429311e-01,4.354069175592277241e-01
4.659088282639858303e-01,5.845351386241866010e-01,9.808451695203811438e-01,5.374368628442084406e-01,4.897734684294645091e-01,3.551352166425859047e-01,5.624193108095352223e-01,4.554340314346150276e-01
4.665851909983217416e-01,5.715775138688679036e-01,9.818568185016545158e-01,5.563033541959997441e-01,4.518624924778300578e-01,4.507959014855337787e-01,6.037538723860524925e-01,4.424299275192822845e-01
4.672725898345163054e-01,5.902682006436703599e-01,9.810253997837489193e-01,5.517679144539605618e-01,4.558001093195223619e-01,4.097873105385518855e-01,5.791081155004049741e-01,4.253751862874760592e-01
4.627515613238682435e-01,6.005264831869253639e-01,9.782525451860794030e-01,5.513623720267472050e-01,4.476867953333980577e-01,3.990155524630372152e-01,5.900600992059963357e-01,4.092149890858327033e-01
4.626399842471900503e-01,5.897588182805635348e-01,9.789553619792786820e-01,5.333176168234209369e-01,4.900036696904178091e-01,4.001233624480017292e-01,6.231265802010669264e-01,4.356281614724451523e-01
