9.939549809419763182e-01,1.287668878448092469e-01,9.474362241873679480e-01,1.003413518998514525e-01,4.448761296883326222e-01,6.555285835018157536e-01,4.905578657632719275e-01,3.676499027185334278e-01
9.840562319526544588e-01,1.041312804740847503e-01,8.959186704928187028e-01,1.416453526997552559e-01,6.021582648497840751e-01,6.314867762618369129e-01,5.367709860516617359e-01,3.782215748531265187e-01
9.634502146761121377e-01,1.044597197363615060e-01,8.019631193931472390e-01,2.412606997740087966e-01,6.241211073424289824e-01,6.523514376810579662e-01,3.393101341970334306e-01,3.820430238647830601e-01
9.271576730512132158e-01,1.353227047042067088e-01,6.655997260359262091e-01,3.432832108587069997e-01,5.424690328043615395e-01,4.504539514239167541e-01,3.878923874065308697e-01,3.741350706709226648e-01
8.442233586893510555e-01,1.399029949420436125e-01,4.435133028010845857e-01,5.014141808351952889e-01,4.597786146526516293e-01,6.215476668591275455e-01,3.521474092002254697e-01,5.303892809368633277e-01
7.364084560135001345e-01,2.459203930113489367e-01,2.447020166008578856e-01,4.858719111708754701e-01,2.930889991743849121e-01,5.188479883682760585e-01,6.202211492612342836e-01,3.376111553285131572e-01
5.149956982925244509e-01,2.018975145823123929e-01,4.200311282729170953e-02,7.786591577915048523e-01,7.714445595982594162e-01,9.319591426862855466e-01,1.000000000000000000e+00,4.380237904967170803e-01
4.332115414298345901e-01,3.133111466531875999e-01,0.000000000000000000e+00,5.522631097386248022e-01,7.156552073083571885e-01,7.747455553731692479e-01,0.000000000000000000e+00,2.200499259809611252e-01
2.091143923853363562e-01,3.029748771576296074e-01,3.555752250931454306e-02,8.688759096583573704e-01,1.000000000000000000e+00,4.149482953003476027e-01,8.749199057602812246e-01,5.443530998946946031e-01
1.267966034826458199e-01,3.630884155102773736e-01,8.749940155086664839e-02,8.609703617234706341e-01,5.206476440341846201e-01,9.095732199981454436e-01,2.140171745476684428e-01,3.665018172322679901e-01
1.369220180757045879e-01,3.052579646249983791e-01,7.029276322773754526e-02,8.448824375503172224e-01,7.272335962603957427e-01,4.617935101143135213e-01,7.283095024610619639e-01,3.514000130713946790e-01
9.356509126472367655e-02,2.676349758198767192e-01,1.008422765293933987e-01,8.729096659141836190e-01,6.617687210829923394e-01,8.505213615746726186e-01,4.687980505915814722e-01,4.636622701162512739e-01
5.898183162419919773e-02,1.929216484901744855e-01,1.298372352922003425e-01,9.036000556383229076e-01,7.839591962377489009e-01,6.289298610842249948e-01,6.599692530524733369e-01,3.300198109211598951e-01
3.787639791585280941e-02,2.034205117939520968e-01,1.451493883775099025e-01,8.382328824503384457e-01,6.564910283791872692e-01,7.457444238957282590e-01,4.341851880665437147e-01,4.110872555967922670e-01
