,nrmse,mape,smape,mae
0,0.147016670685526,0.5070136244313468,0.34461137347298054,0.11095124267941926
1,0.1465284029782822,0.5200930488014639,0.34705571872133706,0.11072339197312592
2,0.1456511856678091,0.5124544140054156,0.34434260080590173,0.11066756363269349
3,0.14888021601575374,0.5106047004266445,0.34964398015716547,0.11278590852502943
4,0.1467175575346206,0.5217284521297887,0.3483443653775344,0.11137267873513981
5,0.1460725457674453,0.5321986785209555,0.34914511291581024,0.11118295649282994
6,0.14732903032912947,0.5334140828603134,0.35099212412258624,0.11255373127149444
7,0.14866564104758143,0.5044117699803192,0.34870096555850033,0.11209261798178424
8,0.1483817334198237,0.5237576715385241,0.3523414005787153,0.1130157496982339
9,0.14634876257160356,0.5273750232364247,0.34914361197956245,0.11153112778397083
10,0.1465548045557611,0.5178248224633405,0.3484805703238795,0.11089593836708268
11,0.14751430965655074,0.5032239939186838,0.34544509626089503,0.11132842090606383
12,0.14924418804944972,0.5166121583158139,0.34999677400575646,0.1130212595553741
13,0.14759851187401715,0.5257144383995759,0.3501265564725123,0.11245812908839203
14,0.14811381817390457,0.5204340000760975,0.3497189314226514,0.11211572774082694
15,0.1490333855081759,0.5090862550379525,0.3505786154179491,0.11319337503676344
16,0.14827312906784512,0.5192367030187579,0.3507480938291306,0.11247328541091443
17,0.14513436525022158,0.5231570464753399,0.3467148541375449,0.11022027539100045
18,0.14698198072650664,0.48658097073182305,0.3415032311872259,0.11013647447333542
19,0.1468392818770458,0.5283068875744256,0.3496418956682855,0.1111601298825304
20,0.148021350654343,0.5148475654025199,0.34903580888875535,0.11184507528704107
21,0.14818316021980224,0.5022963708293687,0.3471079985307541,0.11195310742826078
22,0.1471387418299282,0.5213579170219236,0.34749920353085606,0.11132256889481713
23,0.14785205115826391,0.5156152748098567,0.34807665430115503,0.11193930329893931
24,0.14810945406916348,0.5167139101139088,0.348742976166559,0.11191359557015845
25,0.14749484829825205,0.5156070134066458,0.3475960699068961,0.1120972750512555
26,0.1482000507481165,0.511218717084936,0.35061180283704946,0.11260784358131697
27,0.14723081284320058,0.5169226489382907,0.34822837758598263,0.1114598970015741
28,0.14619259554951483,0.5176567849630985,0.34581658485273126,0.11097648118383444
29,0.14734597726362172,0.5172067630460889,0.3470649298936483,0.11172473573584885
30,0.1468519137195273,0.5140155667488134,0.3447876992696119,0.11131741165974236
31,0.14775235913289833,0.5247685642708243,0.3513771193029449,0.1123689898814653
32,0.14843106482591661,0.5199568313524293,0.34954581131144863,0.11261390628006207
33,0.14804907447011645,0.5052215465955519,0.3466216288117919,0.11200332130226973
34,0.14736594366685143,0.525385113259947,0.35065476179652477,0.11200964465877797
35,0.14815813293059454,0.5166743144703515,0.3490433278038834,0.11241926062576889
36,0.14732248179300758,0.5285468955629964,0.35022041974742624,0.1120549627426771
37,0.1489721737141485,0.5154128800436159,0.348884527832501,0.1128130974954648
38,0.14656601751234843,0.5164027773915757,0.3490580254025661,0.11141891046849448
39,0.14706712541259098,0.511333999928862,0.3479794292451669,0.11159168819746261
40,0.14806458774604223,0.512859324134866,0.34772151275728197,0.11219084589106595
41,0.14853707312700692,0.5142906660989183,0.34790143708837407,0.11203014548731347
42,0.14688233776332213,0.5104234969024397,0.34505912179418335,0.1113880200064966
43,0.1471372783742653,0.5123128815084942,0.34696457863655655,0.11154129000391756
44,0.14619272824862342,0.52468946497587,0.3475699286341167,0.11067558462065473
45,0.14654533747170911,0.5155428771583371,0.3478883103029622,0.1115242399491851
46,0.14806318660818532,0.5139708469246904,0.3483749889027569,0.11194080146518022
47,0.14703517212026693,0.5208308278904745,0.3484430723683557,0.11195006790197455
48,0.14850215476666373,0.5157636941418869,0.3505440927394193,0.11248975594959428
49,0.14840310508469964,0.5142621790954328,0.3488040156049138,0.11195354863128298
