,nrmse,mape,smape,mae
0,0.22898358834996485,2.1682894917287974,0.5600955828333499,0.18760050138769044
1,0.22898343507062263,2.168284500972167,0.5600954650998299,0.18760038308078295
2,0.22898346317525817,2.1682851443984905,0.5600954939669144,0.18760040452299642
3,0.22898346724477886,2.168285276540057,0.5600954896994955,0.18760040563152644
4,0.22898351498352473,2.168287250814362,0.5600955251015342,0.1876004462622157
5,0.22898348896646062,2.1682861173234107,0.5600955240788571,0.18760042636970553
6,0.22898344521310862,2.1682848338999405,0.5600954887627141,0.18760038993777886
7,0.228983488956651,2.1682856848779757,0.5600955357562579,0.18760042979514616
8,0.2289834235886312,2.1682840486274166,0.5600954543590931,0.1876003630499855
9,0.22898356961350788,2.168288885062164,0.5600955726442378,0.18760049006903087
10,0.22898344116726213,2.168284550675031,0.5600954822052687,0.18760039109823545
11,0.22898346713187706,2.1682855297741237,0.5600954957670947,0.1876004093061945
12,0.22898344440125645,2.16828457340383,0.5600954871878048,0.18760039480299576
13,0.22898342884110973,2.1682840170388564,0.5600954800764811,0.18760038258712827
14,0.2289833965621088,2.1682814241835384,0.5600956143105056,0.1876004175021029
15,0.22898351576243445,2.1682872186982185,0.5600955243571408,0.18760043865096984
16,0.22898350809401194,2.1682872403856854,0.5600955068031319,0.18760043697490084
17,0.22898353741438743,2.1682874577562674,0.5600955630060718,0.18760046562217783
18,0.22898347959841053,2.1682855763223152,0.5600955199691818,0.1876004253787313
19,0.22898343621124773,2.1682842058730225,0.560095492258422,0.18760038924615988
20,0.22898356493694902,2.168288759822786,0.5600955812034044,0.1876004888555629
21,0.22898352254789975,2.1682874828488536,0.5600955396098063,0.18760044874056425
22,0.22898349283287533,2.1682860645951245,0.5600955210019868,0.1876004273230155
23,0.2289834348736441,2.1682844105460486,0.5600954798874561,0.1876003826776067
24,0.2289834653692192,2.1682851549557105,0.5600955062501242,0.18760041149687604
25,0.22898354924547212,2.1682883278197393,0.5600955500267718,0.18760046882677953
26,0.22898345292626027,2.168284730395773,0.5600955095122372,0.18760040818069637
27,0.22898350426395395,2.1682867505348695,0.5600955322699624,0.1876004390331469
28,0.22898351622818502,2.1682867599422897,0.5600955363662957,0.18760044385394947
29,0.22898350547594834,2.1682866516546446,0.5600955244431398,0.18760044334511702
30,0.22898344766129813,2.168284640271489,0.5600955008948014,0.1876004045923757
31,0.22898349381543157,2.1682862509244485,0.560095523815288,0.18760042663409723
32,0.22898351653696766,2.168286396527836,0.5600955794585406,0.18760047110502684
33,0.22898341319910837,2.168283618006702,0.5600954621797821,0.18760036955862755
34,0.2289835432906364,2.1682880003970486,0.560095552085934,0.18760046976440337
35,0.22898347015168363,2.1682852990734043,0.5600954973699039,0.18760040650763612
36,0.22898345368630038,2.168285090024473,0.5600954712446031,0.18760039443785348
37,0.2289835276101006,2.1682876723637534,0.5600955417435981,0.18760045979951592
38,0.2289835684527483,2.1682886175340257,0.5600955794582786,0.18760049051161984
39,0.2289835503320853,2.168288304834371,0.5600955610642212,0.18760047381184605
40,0.22898342341755729,2.168284108943155,0.5600954683679381,0.18760037921089898
41,0.22898335472078385,2.1682796856497593,0.5600956112103045,0.18760039781701196
42,0.2289834665058553,2.168285181542385,0.5600955159255132,0.18760041068187927
43,0.22898346857860946,2.1682853154941704,0.5600955019110467,0.18760040742160147
44,0.2289834368067753,2.1682845342362103,0.5600954802919803,0.18760038976626423
45,0.22898349244153907,2.168286464070501,0.560095514230117,0.18760042760288376
46,0.22898344278686666,2.1682846169262096,0.5600954839527823,0.18760039228187872
47,0.22898359301768897,2.168289830215048,0.5600955797892361,0.1876005054619313
48,0.2289834608824407,2.1682850587823825,0.5600955032019025,0.18760041206343472
49,0.22898345076593343,2.168284793487351,0.560095501430026,0.18760039921375835
