,nrmse,mape,smape,mae
0,0.23506218282157204,2.1582758,0.5581087,0.19039832
1,0.24959825600475535,2.6073022,0.567402,0.20360291
2,0.1678659493677304,1.4211886,0.47055194,0.13665317
3,0.13988842480909405,0.35550895,0.27418694,0.09855397
4,0.22141089758694277,1.8167597,0.5503891,0.18512772
5,0.15068655986425666,0.40659848,0.29488873,0.112894714
6,0.1919453694789187,1.301321,0.4998372,0.15511258
7,0.22792343521462088,2.0911098,0.55373454,0.18859407
8,0.15566999229507725,0.5338715,0.3234329,0.11656434
9,0.18449549206223612,1.5088807,0.48984775,0.15050921
10,0.22542897169379597,2.0737643,0.5481224,0.18701282
11,0.21315692618624393,1.9381213,0.52952427,0.17582405
12,0.1385979885466668,0.4241615,0.31501296,0.10070682
13,0.14294870818642078,0.48591393,0.31113422,0.10917445
14,0.19892141943963626,1.5691229,0.5185265,0.16649285
15,0.15816324319254046,0.9400666,0.4299483,0.12491097
16,0.18835585571901,1.6726725,0.497511,0.15438774
17,0.15733930022298975,0.74289155,0.3704588,0.11681345
18,0.16539652815862013,0.83113873,0.40250134,0.12764919
19,0.18841237907072964,1.5191346,0.5135639,0.16186579
20,0.161221676008294,0.98080504,0.4423598,0.12842959
21,0.19598268522927811,1.4782116,0.5211396,0.16621144
22,0.14283339742074175,0.64572394,0.34949264,0.10404962
23,0.19937334533916906,1.5735632,0.5221967,0.16798308
24,0.1512279288984268,0.5055473,0.34808263,0.11419422
25,0.22299012084643893,2.0398693,0.5503771,0.1876416
26,0.16301176356587876,0.60585827,0.38730794,0.12755957
27,0.18792811636537388,1.283025,0.49929568,0.15689977
28,0.1969274723746422,1.4924535,0.5188571,0.16332835
29,0.17273273910359768,0.99772376,0.46032354,0.14086959
30,0.20271255047933073,1.753292,0.5234578,0.16994652
31,0.22024760477359429,1.9619082,0.5491566,0.1864077
32,0.14333332892580192,0.62576663,0.3629994,0.10720433
33,0.20719096316467162,1.7251244,0.5297463,0.17372137
34,0.2264234383680467,2.0593183,0.55689937,0.19163506
35,0.17130608505456285,0.8217947,0.43517873,0.13756622
36,0.22846251357735448,2.1339493,0.55739516,0.19193178
37,0.14416489538341198,0.4172806,0.3046512,0.10673064
38,0.22466487966569473,2.0550177,0.5481001,0.18694097
39,0.22959695468976826,2.1033418,0.55932087,0.19310471
40,0.1505578661084771,0.54140073,0.32389712,0.11159688
41,0.14915136881559818,0.49413648,0.31780428,0.11079099
42,0.1409274441270769,0.37882027,0.28289187,0.10285744
43,0.22601498302690398,2.0128334,0.5525887,0.18855205
44,0.1672142509544441,0.9044379,0.43764952,0.13218275
45,0.19702216546346785,1.4588753,0.5123978,0.16310383
46,0.21230469177810266,1.8851835,0.53246874,0.17669171
47,0.15656171918585543,0.97028315,0.4376004,0.11893921
48,0.2028160307143028,1.6294726,0.5299664,0.17230208
49,0.18145393041956054,0.9080295,0.43158042,0.14544782
