,nrmse,mape,smape,mae
0,0.13687259701033364,0.4029288499663805,0.3073163678765882,0.09784884561213247
1,0.13687259701033364,0.4029288499663805,0.3073163678765882,0.09784884561213247
2,0.13687259701033364,0.4029288499663805,0.3073163678765882,0.09784884561213247
3,0.13687259701033364,0.4029288499663805,0.3073163678765882,0.09784884561213247
4,0.13687259701033364,0.4029288499663805,0.3073163678765882,0.09784884561213247
5,0.13687259701033364,0.4029288499663805,0.3073163678765882,0.09784884561213247
6,0.13687259701033364,0.4029288499663805,0.3073163678765882,0.09784884561213247
7,0.13687259701033364,0.4029288499663805,0.3073163678765882,0.09784884561213247
8,0.13687259701033364,0.4029288499663805,0.3073163678765882,0.09784884561213247
9,0.13687259701033364,0.4029288499663805,0.3073163678765882,0.09784884561213247
10,0.13687259701033364,0.4029288499663805,0.3073163678765882,0.09784884561213247
11,0.13687259701033364,0.4029288499663805,0.3073163678765882,0.09784884561213247
12,0.13687259701033364,0.4029288499663805,0.3073163678765882,0.09784884561213247
13,0.13687259701033364,0.4029288499663805,0.3073163678765882,0.09784884561213247
14,0.13687259701033364,0.4029288499663805,0.3073163678765882,0.09784884561213247
15,0.13687259701033364,0.4029288499663805,0.3073163678765882,0.09784884561213247
16,0.13687259701033364,0.4029288499663805,0.3073163678765882,0.09784884561213247
17,0.13687259701033364,0.4029288499663805,0.3073163678765882,0.09784884561213247
18,0.13687259701033364,0.4029288499663805,0.3073163678765882,0.09784884561213247
19,0.13687259701033364,0.4029288499663805,0.3073163678765882,0.09784884561213247
20,0.13687259701033364,0.4029288499663805,0.3073163678765882,0.09784884561213247
21,0.13687259701033364,0.4029288499663805,0.3073163678765882,0.09784884561213247
22,0.13687259701033364,0.4029288499663805,0.3073163678765882,0.09784884561213247
23,0.13687259701033364,0.4029288499663805,0.3073163678765882,0.09784884561213247
24,0.13687259701033364,0.4029288499663805,0.3073163678765882,0.09784884561213247
25,0.13687259701033364,0.4029288499663805,0.3073163678765882,0.09784884561213247
26,0.13687259701033364,0.4029288499663805,0.3073163678765882,0.09784884561213247
27,0.13687259701033364,0.4029288499663805,0.3073163678765882,0.09784884561213247
28,0.13687259701033364,0.4029288499663805,0.3073163678765882,0.09784884561213247
29,0.13687259701033364,0.4029288499663805,0.3073163678765882,0.09784884561213247
30,0.13687259701033364,0.4029288499663805,0.3073163678765882,0.09784884561213247
31,0.13687259701033364,0.4029288499663805,0.3073163678765882,0.09784884561213247
32,0.13687259701033364,0.4029288499663805,0.3073163678765882,0.09784884561213247
33,0.13687259701033364,0.4029288499663805,0.3073163678765882,0.09784884561213247
34,0.13687259701033364,0.4029288499663805,0.3073163678765882,0.09784884561213247
35,0.13687259701033364,0.4029288499663805,0.3073163678765882,0.09784884561213247
36,0.13687259701033364,0.4029288499663805,0.3073163678765882,0.09784884561213247
37,0.13687259701033364,0.4029288499663805,0.3073163678765882,0.09784884561213247
38,0.13687259701033364,0.4029288499663805,0.3073163678765882,0.09784884561213247
39,0.13687259701033364,0.4029288499663805,0.3073163678765882,0.09784884561213247
40,0.13687259701033364,0.4029288499663805,0.3073163678765882,0.09784884561213247
41,0.13687259701033364,0.4029288499663805,0.3073163678765882,0.09784884561213247
42,0.13687259701033364,0.4029288499663805,0.3073163678765882,0.09784884561213247
43,0.13687259701033364,0.4029288499663805,0.3073163678765882,0.09784884561213247
44,0.13687259701033364,0.4029288499663805,0.3073163678765882,0.09784884561213247
45,0.13687259701033364,0.4029288499663805,0.3073163678765882,0.09784884561213247
46,0.13687259701033364,0.4029288499663805,0.3073163678765882,0.09784884561213247
47,0.13687259701033364,0.4029288499663805,0.3073163678765882,0.09784884561213247
48,0.13687259701033364,0.4029288499663805,0.3073163678765882,0.09784884561213247
49,0.13687259701033364,0.4029288499663805,0.3073163678765882,0.09784884561213247
