,nrmse,mape,smape,mae,nmae
0,0.014435862594449272,0.04498767635695589,0.020153156924863837,10.737520381011352,0.011799472944967783
1,0.011982049358943835,0.07319199962151715,0.03432376394566009,11.110701572079334,0.014064179205163714
2,0.014521778344516286,0.06887271854659151,0.03812211657049814,13.129983273141212,0.01597321560515995
3,0.009215596530159954,0.028566120546080327,0.014694753304253318,7.106746646063998,0.007878876547677714
4,0.012122378486170883,0.02443404004367981,0.018660926186058937,9.160932514673258,0.010239568493911253
5,0.009160600561068955,0.05993130540866102,0.02980451759411074,10.125930951018807,0.010692640919219615
6,0.0043286073245339275,0.030913787921705353,0.01299792662847535,5.000766649933539,0.005280640601830557
7,0.01068862162861364,0.03623493619346983,0.01531192531942022,8.01801214490569,0.008529800154154986
8,0.00523159430275308,0.07631494007586018,0.028120233895358157,6.780373695939484,0.007598328704371458
9,0.008187692959069608,0.02555824880859237,0.013965406024680934,7.461660050092944,0.007606177421093723
