4.315236903303606986e-02,7.089646099695541270e-01,6.331830861930780596e-01,6.601867061376985868e-01,1.943376224132095931e-01,7.982232802648013825e-01,1.231910557259825595e-01,4.263262317804650814e-01
2.293149203267627265e-02,5.378864354839492101e-01,6.988042485051776387e-01,1.936784538109127540e-01,3.370328822459109364e-01,9.054984660074772984e-01,4.345843746663853313e-01,6.780543427145747648e-01
2.347059820044093345e-02,5.877216426849728448e-01,7.393111642682913542e-01,7.376216596882479992e-01,6.083175937053102444e-01,9.096340433579177542e-01,4.166995895485176016e-01,3.066297975519297614e-01
1.843657865124485040e-01,5.568723913704763939e-01,1.808829379386374739e-02,8.974214609350585903e-01,2.190082963514425607e-01,3.821856916123879677e-01,5.799783742447799373e-01,0.000000000000000000e+00
1.612564768821582450e-01,3.776195665810441748e-01,1.399799186366591508e-01,0.000000000000000000e+00,4.773171265446607969e-01,4.164669749625405926e-01,0.000000000000000000e+00,4.090561716680259918e-01
4.596135411994718978e-01,9.925741463798584130e-01,1.693610723048506184e-01,7.426313190445794632e-01,5.825340810849386486e-01,1.984644352874475048e-01,6.387932005400893676e-01,1.000000000000000000e+00
7.783996945229417763e-01,1.000000000000000000e+00,2.631275644821895465e-01,4.472299546048795760e-01,2.176628028159894312e-01,4.333969529709756907e-01,4.997045392646782269e-01,4.951776558677088019e-02
8.043069464273302493e-01,6.977526110401086612e-01,7.401092570136377224e-01,1.090224372637930150e-01,5.815150959223720495e-01,3.131300715870600215e-01,1.286548700184877991e-01,2.043651235834658131e-01
8.696061873645737350e-01,6.348786599979250322e-01,7.316570971011689961e-01,7.813535295244861123e-01,4.146390609064292687e-01,4.518214661917081543e-01,2.625093932752655124e-01,7.550037237824933634e-01
8.760900802467790349e-01,3.271596358972783669e-01,8.115415363507616497e-01,3.155351612957015828e-01,0.000000000000000000e+00,5.306329349221490244e-01,4.191493364323628512e-01,1.311365574557838420e-01
7.755434316774588721e-01,2.116754480651576731e-01,1.000000000000000000e+00,4.448830323041411683e-01,7.432701917565258665e-01,3.538393532902009975e-01,5.139822009300045735e-01,2.640005145261797859e-01
7.797676230056587166e-01,6.831503689671035440e-02,4.905815727451485753e-01,1.000000000000000000e+00,3.629910004819656977e-01,4.305156062778310866e-01,2.530931371519891671e-01,7.887830588013196031e-01
7.075802252192826547e-01,0.000000000000000000e+00,7.592117824647670599e-02,2.456487783390445823e-01,1.286011296164182305e-01,4.607196180490992221e-01,1.000000000000000000e+00,3.552829556435623815e-01
7.332965365736097141e-01,4.458719049030808734e-01,1.257305939237101169e-02,5.358807441927747606e-01,1.000000000000000000e+00,2.344115695677373712e-01,5.099993656182028046e-01,2.005639645049406006e-01
7.801100413503456732e-01,6.905514862373570706e-01,0.000000000000000000e+00,7.211775750668473206e-01,2.562868691079487893e-01,2.711212766152961140e-01,2.734096244838373213e-01,3.471274790165500557e-01
9.183516584240988267e-01,7.919422446187991405e-01,1.801355028013722215e-01,3.074497092376793916e-01,4.187152314124016894e-01,6.834131488674329846e-01,3.667334018272501162e-01,5.538562304577628881e-01
8.881507593325996819e-01,8.066300412032973988e-01,5.677589980414237125e-01,4.259367167636176066e-01,4.217233390256943104e-01,5.521228846704552273e-01,2.263491464648444140e-01,3.138761822829308490e-01
9.725006194473125865e-01,7.527126159312599318e-01,4.882459386223416686e-01,5.600256573271694682e-01,3.966373870955443581e-01,8.844102771493348447e-01,3.338532958588240618e-01,4.808406290587305398e-01
1.000000000000000000e+00,6.544589183502559360e-01,4.994927954639843404e-01,4.799690177147258874e-01,3.628629732585063050e-01,9.884198159127985939e-01,1.880772618597140733e-01,3.700535224616459673e-01
