8.094222608326866464e-01,5.534259802578865850e-01,-8.235533334443934095e-02,1.002002970808245179e-02,-1.777269097417784882e-01,9.253738277729897307e-03
7.972263692446942551e-01,5.720088571897775642e-01,-7.588708303383950859e-02,9.297750539009861509e-03,-1.768980220713069762e-01,9.888161009798595441e-03
7.685136158390953875e-01,6.127792328268504285e-01,-7.475623726808218461e-02,8.453800975235089762e-03,-1.677626634408890816e-01,9.173934808146958983e-03
7.876969466241967588e-01,5.865711248047443815e-01,-6.984121614575949932e-02,5.887890148078864065e-03,-1.745024097819356523e-01,1.021185984026016895e-02
7.771585439302582943e-01,5.999704540250544449e-01,-7.918169833881515129e-02,1.170000369322216419e-02,-1.717769176508338047e-01,1.208763902956521037e-02
8.043947676325937657e-01,5.603068904323642574e-01,-8.079212832290216806e-02,1.215329632533388576e-02,-1.795953031872893346e-01,8.700735708549027850e-03
8.193479777570273903e-01,5.384904170888293873e-01,-8.275204980580717906e-02,3.638014133680059822e-03,-1.781211853110772347e-01,1.042441837444139409e-02
7.714043010398953237e-01,6.062057546142152198e-01,-8.486308741451831228e-02,9.171857890637810304e-03,-1.732338720316930203e-01,1.241557119012669935e-02
7.021042752798788422e-01,6.908774960185249947e-01,-8.616197993448218573e-02,-5.169587306222195831e-03,-1.483948822612640717e-01,1.631623818188203401e-02
6.974072343941745133e-01,6.949582521472933427e-01,-4.780607494626636089e-02,5.015088646267863888e-03,-1.681566989508200827e-01,8.302401406430738942e-03
7.020074946880415778e-01,6.912065276427544758e-01,-8.052263717868154980e-02,6.182770587454295037e-03,-1.503566466797302270e-01,1.702264946315058119e-02
6.485038993329282908e-01,7.443881263178731000e-01,-6.208305971471615725e-02,-2.784698507070019601e-03,-1.460302308452185727e-01,1.192144189808939068e-02
7.536781857147150099e-01,6.307338920020245654e-01,-7.539195145000840426e-02,9.657775915637487442e-04,-1.683772450762410222e-01,1.040067923227772084e-02
7.433826252036477289e-01,6.422912581608989369e-01,-8.916392791417632191e-02,5.146396269832922629e-03,-1.632310553397567920e-01,1.493798421611686536e-02
7.530712592299148023e-01,6.320539573627921293e-01,-6.159447841677515717e-02,-7.696360230682057404e-04,-1.718286403127658180e-01,8.480551935344637915e-03
7.620085059364450908e-01,6.209376498538653477e-01,-7.875767778752507109e-02,3.503660903296748185e-03,-1.655707189839258908e-01,1.227849499744290522e-02
7.877773280247749588e-01,5.855869044541113233e-01,-6.800235283581015922e-02,5.411565351529998812e-03,-1.782234485393550949e-01,8.812272236922298954e-03
8.027809884207872670e-01,5.649769399865864905e-01,-7.824790378921901712e-02,3.287104737505661470e-03,-1.735929580888023460e-01,8.699845432747288845e-03
8.148038675398004971e-01,5.446588323522398856e-01,-8.298796084484642843e-02,1.093212217845313493e-02,-1.798700928972116475e-01,9.036067923382717568e-03
8.141851647142888115e-01,5.466629063947607836e-01,-7.960424862347682817e-02,8.466291429153746315e-03,-1.783181473283048657e-01,7.503877339656316904e-03
8.205275234799315198e-01,5.370650386523788677e-01,-7.790372052933960956e-02,7.602849161792170005e-03,-1.791489240685206485e-01,8.636983652311235396e-03
8.126117675109194582e-01,5.495857870268119338e-01,-7.291688684987517044e-02,5.121546767622877847e-03,-1.794923475923012879e-01,7.548014807411948524e-03
7.947935673071782059e-01,5.762732304554973872e-01,-7.936839504696033276e-02,1.045742086321407860e-02,-1.723674762835944729e-01,9.648966975748849914e-03
7.760244529970976579e-01,6.037166654625432116e-01,-6.695988316714214517e-02,6.534950480923541749e-03,-1.694450295683282148e-01,8.618968406144483785e-03
7.659695978148682860e-01,6.176163903842195602e-01,-6.398018155950463415e-02,2.049513807141273292e-03,-1.663020263326687453e-01,9.302765745278709572e-03
7.600740897051322387e-01,6.252604063293230041e-01,-6.112779899632379832e-02,4.175535634931346399e-03,-1.658850390904303418e-01,8.056881145792374813e-03
7.774054776454152327e-01,6.020776928240989534e-01,-7.225659913962628744e-02,2.162747145942784353e-03,-1.668591224170491716e-01,8.689925332477812028e-03
7.842317495354547141e-01,5.929412618122652523e-01,-7.407572078417053174e-02,4.443918479084981582e-03,-1.667624112539847214e-01,9.195674670868524830e-03
7.974538529156018907e-01,5.728586447912195068e-01,-7.354981721801494288e-02,7.737043412507650306e-03,-1.742218070499403915e-01,8.811926730968134419e-03
7.950850625615344391e-01,5.760716072852827274e-01,-7.547080642043881016e-02,9.711738383582949399e-03,-1.735099919443836014e-01,9.239522852908535477e-03
7.987657405548516110e-01,5.710789296309173313e-01,-7.114643162973650903e-02,7.982497033228896921e-03,-1.750589470634211775e-01,8.424838751068355544e-03
8.006580875546013276e-01,5.686749886685934507e-01,-7.592291693044772583e-02,9.531451902444622315e-03,-1.721154834659331390e-01,8.746802665847134076e-03
8.012228908709358999e-01,5.669052373149944257e-01,-7.629980632808794350e-02,9.053254494411527506e-03,-1.751669490131990969e-01,8.558572311621539738e-03
8.023006706945016164e-01,5.656610639211525626e-01,-7.702818228188633431e-02,5.759256311805820670e-03,-1.740508848851968493e-01,8.998563135617223402e-03
7.945554783551148637e-01,5.771545946605658450e-01,-6.886457043178387250e-02,1.268502051876726523e-02,-1.749190268447590457e-01,8.617477556637560820e-03
7.975047340160154041e-01,5.729077737308414520e-01,-7.151599331888873479e-02,9.189755609271302653e-03,-1.746012887215742937e-01,8.847773111667981902e-03
7.745692070867147283e-01,6.056938884844705884e-01,-6.301555635785904830e-02,1.246028201903743270e-02,-1.702271147598940493e-01,8.600425283503814258e-03
7.768636472515385583e-01,6.013121756398743800e-01,-5.708025564882907715e-02,1.433332815017531771e-02,-1.770886568995808652e-01,9.085632778408365279e-03
7.831047454574746602e-01,5.937858993701486954e-01,-6.286708164563700740e-02,9.951220096811935409e-03,-1.733505780598851020e-01,7.971430324396903272e-03
7.749198355960174034e-01,6.050142163686529351e-01,-6.607950890994233883e-02,1.018500461761842613e-02,-1.699895280752209969e-01,9.506362058617731300e-03
7.767508744616451466e-01,6.027014903598629791e-01,-6.482029208875771109e-02,9.744800938413426469e-03,-1.704256746850297266e-01,8.212827614239784704e-03
