6.888361045130640681e-02,6.532066508313538744e-02,5.700712589073634456e-02,4.394299287410926430e-02,4.038004750593824493e-02,3.325415676959619926e-02,1.543942992874109202e-02,1.781472684085510724e-02,5.938242280285035458e-03,1.900237529691211485e-02,1.187648456057007092e-02,0.000000000000000000e+00
6.532066508313538744e-02,5.700712589073634456e-02,4.394299287410926430e-02,4.038004750593824493e-02,3.325415676959619926e-02,1.543942992874109202e-02,1.781472684085510724e-02,5.938242280285035458e-03,1.900237529691211485e-02,1.187648456057007092e-02,0.000000000000000000e+00,8.313539192399049815e-03
5.700712589073634456e-02,4.394299287410926430e-02,4.038004750593824493e-02,3.325415676959619926e-02,1.543942992874109202e-02,1.781472684085510724e-02,5.938242280285035458e-03,1.900237529691211485e-02,1.187648456057007092e-02,0.000000000000000000e+00,8.313539192399049815e-03,2.256532066508313422e-02
4.394299287410926430e-02,4.038004750593824493e-02,3.325415676959619926e-02,1.543942992874109202e-02,1.781472684085510724e-02,5.938242280285035458e-03,1.900237529691211485e-02,1.187648456057007092e-02,0.000000000000000000e+00,8.313539192399049815e-03,2.256532066508313422e-02,1.543942992874109202e-02
4.038004750593824493e-02,3.325415676959619926e-02,1.543942992874109202e-02,1.781472684085510724e-02,5.938242280285035458e-03,1.900237529691211485e-02,1.187648456057007092e-02,0.000000000000000000e+00,8.313539192399049815e-03,2.256532066508313422e-02,1.543942992874109202e-02,3.087885985748218404e-02
3.325415676959619926e-02,1.543942992874109202e-02,1.781472684085510724e-02,5.938242280285035458e-03,1.900237529691211485e-02,1.187648456057007092e-02,0.000000000000000000e+00,8.313539192399049815e-03,2.256532066508313422e-02,1.543942992874109202e-02,3.087885985748218404e-02,3.800475059382422971e-02
1.543942992874109202e-02,1.781472684085510724e-02,5.938242280285035458e-03,1.900237529691211485e-02,1.187648456057007092e-02,0.000000000000000000e+00,8.313539192399049815e-03,2.256532066508313422e-02,1.543942992874109202e-02,3.087885985748218404e-02,3.800475059382422971e-02,5.463182897862232934e-02
1.781472684085510724e-02,5.938242280285035458e-03,1.900237529691211485e-02,1.187648456057007092e-02,0.000000000000000000e+00,8.313539192399049815e-03,2.256532066508313422e-02,1.543942992874109202e-02,3.087885985748218404e-02,3.800475059382422971e-02,5.463182897862232934e-02,7.719714964370545662e-02
5.938242280285035458e-03,1.900237529691211485e-02,1.187648456057007092e-02,0.000000000000000000e+00,8.313539192399049815e-03,2.256532066508313422e-02,1.543942992874109202e-02,3.087885985748218404e-02,3.800475059382422971e-02,5.463182897862232934e-02,7.719714964370545662e-02,9.501187648456056734e-02
1.900237529691211485e-02,1.187648456057007092e-02,0.000000000000000000e+00,8.313539192399049815e-03,2.256532066508313422e-02,1.543942992874109202e-02,3.087885985748218404e-02,3.800475059382422971e-02,5.463182897862232934e-02,7.719714964370545662e-02,9.501187648456056734e-02,1.377672209026128136e-01
