1.000000000000000000e+00,2.838161305197627882e-01,4.568587611429438256e-01,0.000000000000000000e+00,4.244765930222507144e-01,6.201683154571332457e-01,3.162575245665270041e-01,1.000000000000000000e+00
9.796771942558818447e-01,2.357570732988243101e-01,5.157300191854976568e-01,8.961308690144921540e-02,4.034055144371961332e-01,5.126620168465639837e-01,1.316904772704719229e-01,0.000000000000000000e+00
8.642428229104888171e-01,7.894037013294945282e-02,1.000000000000000000e+00,4.704064390886975033e-01,4.804370800770677019e-01,5.667410298734676388e-01,1.000000000000000000e+00,6.687108714363715345e-01
8.126296347342443216e-01,0.000000000000000000e+00,1.672622244536245972e-01,5.818531831843248847e-01,9.614325393319630431e-01,2.459286536660513223e-01,3.954935966179723428e-02,7.397646418627714660e-01
5.301079697430672866e-01,1.614623649800977709e-02,6.035941203261052657e-01,9.338852448005016127e-01,9.260151071686136826e-01,8.039339324051516522e-01,2.199573117018854551e-01,6.344789373420216538e-01
4.016620223787683019e-01,2.339545285232134675e-01,0.000000000000000000e+00,9.637603521361640668e-01,0.000000000000000000e+00,1.920633082575300132e-01,0.000000000000000000e+00,8.239417985665808963e-01
1.618697573979236970e-01,2.374886533635185981e-01,5.688552925506751290e-01,6.522030868441449636e-01,8.006320298724332041e-01,1.000000000000000000e+00,7.375964760357207606e-01,9.110018680393912327e-02
1.103119252666945604e-01,3.696061223079183389e-01,2.254494392053332796e-01,5.441474654064875072e-01,4.971558357739165879e-01,0.000000000000000000e+00,4.682387386555545983e-01,5.893611300156956778e-01
6.768028910180426405e-02,4.882922799637038347e-01,3.523474000993613853e-01,4.247817561084789029e-01,9.990669800045314242e-01,8.771721301614183730e-01,3.515911625060022527e-01,6.621548418382535717e-01
4.873769592122534355e-02,5.393819938574513362e-01,5.501907775467775874e-01,3.648773991907460212e-01,4.962713169886956988e-01,1.828304473263356322e-01,2.490244040237185319e-01,5.711233283749729273e-01
3.751121759964005931e-02,5.414505701509467750e-01,7.611453735813902277e-01,3.247218631162679392e-01,6.143140247651710517e-01,7.802488810106075201e-01,3.557794280148002808e-01,7.128816365988586146e-01
4.155657798797025154e-02,5.091091944828071147e-01,7.807260130847624158e-01,3.398132089164287439e-01,3.960723747535269124e-01,3.549248004666390455e-01,3.881735944430241836e-01,1.987276900887795517e-01
2.919926875935297331e-02,4.125115486118480779e-01,8.866686433834065628e-01,2.884459908068126577e-01,6.485848605451375315e-01,6.091364639509444512e-01,5.682280635142000769e-01,7.142132783626057302e-01
2.609363339894794909e-02,3.906025863332812653e-01,7.590265034165867286e-01,2.760082012862683509e-01,5.938613276457109791e-01,4.010427764565325792e-01,2.705457862232389932e-01,4.668686775887835316e-01
6.564733985567934235e-03,3.864199900127862630e-01,8.472073888462485769e-01,1.976401420480411453e-01,4.706878354977190870e-01,5.820356943313268472e-01,3.870392915968369763e-01,6.766905256136890312e-01
0.000000000000000000e+00,3.557573904032700352e-01,7.982946865096414157e-01,1.665323910338280811e-01,4.357540553400162109e-01,4.895469454134935283e-01,3.366153255499428898e-01,4.507699965204374770e-01
1.770117549065020751e-03,4.223559231452818641e-01,5.919380182166591453e-01,1.824557509322174698e-01,2.789302998584433091e-01,5.184530894548075031e-01,3.222875007760793165e-01,7.045277009388031253e-01
9.594595844848629457e-03,4.643187928373597728e-01,4.371625765019061527e-01,2.177475790310189896e-01,3.483490810371246416e-01,5.494324139732076340e-01,2.701770800288820773e-01,5.717499257359558440e-01
