9.513274336283185362e-02,9.513274336283185362e-02,4.756637168141592681e-02,4.092920353982301002e-02,3.982300884955752157e-02,5.309734513274336209e-02,2.101769911504424923e-02,1.216814159292035381e-02,2.433628318584070763e-02,4.314159292035397997e-02,2.101769911504424923e-02,1.880530973451327581e-02
9.513274336283185362e-02,4.756637168141592681e-02,4.092920353982301002e-02,3.982300884955752157e-02,5.309734513274336209e-02,2.101769911504424923e-02,1.216814159292035381e-02,2.433628318584070763e-02,4.314159292035397997e-02,2.101769911504424923e-02,1.880530973451327581e-02,1.769911504424778736e-02
4.756637168141592681e-02,4.092920353982301002e-02,3.982300884955752157e-02,5.309734513274336209e-02,2.101769911504424923e-02,1.216814159292035381e-02,2.433628318584070763e-02,4.314159292035397997e-02,2.101769911504424923e-02,1.880530973451327581e-02,1.769911504424778736e-02,3.871681415929203313e-02
4.092920353982301002e-02,3.982300884955752157e-02,5.309734513274336209e-02,2.101769911504424923e-02,1.216814159292035381e-02,2.433628318584070763e-02,4.314159292035397997e-02,2.101769911504424923e-02,1.880530973451327581e-02,1.769911504424778736e-02,3.871681415929203313e-02,5.088495575221239214e-02
3.982300884955752157e-02,5.309734513274336209e-02,2.101769911504424923e-02,1.216814159292035381e-02,2.433628318584070763e-02,4.314159292035397997e-02,2.101769911504424923e-02,1.880530973451327581e-02,1.769911504424778736e-02,3.871681415929203313e-02,5.088495575221239214e-02,5.420353982300885054e-02
5.309734513274336209e-02,2.101769911504424923e-02,1.216814159292035381e-02,2.433628318584070763e-02,4.314159292035397997e-02,2.101769911504424923e-02,1.880530973451327581e-02,1.769911504424778736e-02,3.871681415929203313e-02,5.088495575221239214e-02,5.420353982300885054e-02,6.969026548672566101e-02
2.101769911504424923e-02,1.216814159292035381e-02,2.433628318584070763e-02,4.314159292035397997e-02,2.101769911504424923e-02,1.880530973451327581e-02,1.769911504424778736e-02,3.871681415929203313e-02,5.088495575221239214e-02,5.420353982300885054e-02,6.969026548672566101e-02,1.073008849557522126e-01
1.216814159292035381e-02,2.433628318584070763e-02,4.314159292035397997e-02,2.101769911504424923e-02,1.880530973451327581e-02,1.769911504424778736e-02,3.871681415929203313e-02,5.088495575221239214e-02,5.420353982300885054e-02,6.969026548672566101e-02,1.073008849557522126e-01,1.869469026548672697e-01
2.433628318584070763e-02,4.314159292035397997e-02,2.101769911504424923e-02,1.880530973451327581e-02,1.769911504424778736e-02,3.871681415929203313e-02,5.088495575221239214e-02,5.420353982300885054e-02,6.969026548672566101e-02,1.073008849557522126e-01,1.869469026548672697e-01,2.334070796460177011e-01
4.314159292035397997e-02,2.101769911504424923e-02,1.880530973451327581e-02,1.769911504424778736e-02,3.871681415929203313e-02,5.088495575221239214e-02,5.420353982300885054e-02,6.969026548672566101e-02,1.073008849557522126e-01,1.869469026548672697e-01,2.334070796460177011e-01,3.086283185840708043e-01
2.101769911504424923e-02,1.880530973451327581e-02,1.769911504424778736e-02,3.871681415929203313e-02,5.088495575221239214e-02,5.420353982300885054e-02,6.969026548672566101e-02,1.073008849557522126e-01,1.869469026548672697e-01,2.334070796460177011e-01,3.086283185840708043e-01,4.015486725663716672e-01
1.880530973451327581e-02,1.769911504424778736e-02,3.871681415929203313e-02,5.088495575221239214e-02,5.420353982300885054e-02,6.969026548672566101e-02,1.073008849557522126e-01,1.869469026548672697e-01,2.334070796460177011e-01,3.086283185840708043e-01,4.015486725663716672e-01,4.502212389380531032e-01
1.769911504424778736e-02,3.871681415929203313e-02,5.088495575221239214e-02,5.420353982300885054e-02,6.969026548672566101e-02,1.073008849557522126e-01,1.869469026548672697e-01,2.334070796460177011e-01,3.086283185840708043e-01,4.015486725663716672e-01,4.502212389380531032e-01,4.292035398230088505e-01
3.871681415929203313e-02,5.088495575221239214e-02,5.420353982300885054e-02,6.969026548672566101e-02,1.073008849557522126e-01,1.869469026548672697e-01,2.334070796460177011e-01,3.086283185840708043e-01,4.015486725663716672e-01,4.502212389380531032e-01,4.292035398230088505e-01,5.431415929203540216e-01
5.088495575221239214e-02,5.420353982300885054e-02,6.969026548672566101e-02,1.073008849557522126e-01,1.869469026548672697e-01,2.334070796460177011e-01,3.086283185840708043e-01,4.015486725663716672e-01,4.502212389380531032e-01,4.292035398230088505e-01,5.431415929203540216e-01,6.969026548672566657e-01
5.420353982300885054e-02,6.969026548672566101e-02,1.073008849557522126e-01,1.869469026548672697e-01,2.334070796460177011e-01,3.086283185840708043e-01,4.015486725663716672e-01,4.502212389380531032e-01,4.292035398230088505e-01,5.431415929203540216e-01,6.969026548672566657e-01,7.964601769911504592e-01
6.969026548672566101e-02,1.073008849557522126e-01,1.869469026548672697e-01,2.334070796460177011e-01,3.086283185840708043e-01,4.015486725663716672e-01,4.502212389380531032e-01,4.292035398230088505e-01,5.431415929203540216e-01,6.969026548672566657e-01,7.964601769911504592e-01,8.982300884955751741e-01
1.073008849557522126e-01,1.869469026548672697e-01,2.334070796460177011e-01,3.086283185840708043e-01,4.015486725663716672e-01,4.502212389380531032e-01,4.292035398230088505e-01,5.431415929203540216e-01,6.969026548672566657e-01,7.964601769911504592e-01,8.982300884955751741e-01,9.369469026548672419e-01
1.869469026548672697e-01,2.334070796460177011e-01,3.086283185840708043e-01,4.015486725663716672e-01,4.502212389380531032e-01,4.292035398230088505e-01,5.431415929203540216e-01,6.969026548672566657e-01,7.964601769911504592e-01,8.982300884955751741e-01,9.369469026548672419e-01,9.325221238938052881e-01
2.334070796460177011e-01,3.086283185840708043e-01,4.015486725663716672e-01,4.502212389380531032e-01,4.292035398230088505e-01,5.431415929203540216e-01,6.969026548672566657e-01,7.964601769911504592e-01,8.982300884955751741e-01,9.369469026548672419e-01,9.325221238938052881e-01,9.358407079646017257e-01
3.086283185840708043e-01,4.015486725663716672e-01,4.502212389380531032e-01,4.292035398230088505e-01,5.431415929203540216e-01,6.969026548672566657e-01,7.964601769911504592e-01,8.982300884955751741e-01,9.369469026548672419e-01,9.325221238938052881e-01,9.358407079646017257e-01,9.734513274336282773e-01
4.015486725663716672e-01,4.502212389380531032e-01,4.292035398230088505e-01,5.431415929203540216e-01,6.969026548672566657e-01,7.964601769911504592e-01,8.982300884955751741e-01,9.369469026548672419e-01,9.325221238938052881e-01,9.358407079646017257e-01,9.734513274336282773e-01,8.750000000000000000e-01
