8.293460925039872200e-02,6.618819776714512937e-02,5.661881977671451294e-02,5.263157894736841813e-02,5.023923444976076402e-02,2.551834130781499219e-02,2.073365231259968050e-02,1.834130781499202639e-02,1.196172248803827748e-02,1.594896331738436882e-02,1.594896331738436882e-02,9.569377990430621636e-03
6.618819776714512937e-02,5.661881977671451294e-02,5.263157894736841813e-02,5.023923444976076402e-02,2.551834130781499219e-02,2.073365231259968050e-02,1.834130781499202639e-02,1.196172248803827748e-02,1.594896331738436882e-02,1.594896331738436882e-02,9.569377990430621636e-03,3.189792663476874023e-03
5.661881977671451294e-02,5.263157894736841813e-02,5.023923444976076402e-02,2.551834130781499219e-02,2.073365231259968050e-02,1.834130781499202639e-02,1.196172248803827748e-02,1.594896331738436882e-02,1.594896331738436882e-02,9.569377990430621636e-03,3.189792663476874023e-03,1.993620414673046362e-02
5.263157894736841813e-02,5.023923444976076402e-02,2.551834130781499219e-02,2.073365231259968050e-02,1.834130781499202639e-02,1.196172248803827748e-02,1.594896331738436882e-02,1.594896331738436882e-02,9.569377990430621636e-03,3.189792663476874023e-03,1.993620414673046362e-02,1.196172248803827748e-02
5.023923444976076402e-02,2.551834130781499219e-02,2.073365231259968050e-02,1.834130781499202639e-02,1.196172248803827748e-02,1.594896331738436882e-02,1.594896331738436882e-02,9.569377990430621636e-03,3.189792663476874023e-03,1.993620414673046362e-02,1.196172248803827748e-02,2.312599681020733808e-02
2.551834130781499219e-02,2.073365231259968050e-02,1.834130781499202639e-02,1.196172248803827748e-02,1.594896331738436882e-02,1.594896331738436882e-02,9.569377990430621636e-03,3.189792663476874023e-03,1.993620414673046362e-02,1.196172248803827748e-02,2.312599681020733808e-02,3.508771929824561209e-02
2.073365231259968050e-02,1.834130781499202639e-02,1.196172248803827748e-02,1.594896331738436882e-02,1.594896331738436882e-02,9.569377990430621636e-03,3.189792663476874023e-03,1.993620414673046362e-02,1.196172248803827748e-02,2.312599681020733808e-02,3.508771929824561209e-02,4.704944178628388957e-02
1.834130781499202639e-02,1.196172248803827748e-02,1.594896331738436882e-02,1.594896331738436882e-02,9.569377990430621636e-03,3.189792663476874023e-03,1.993620414673046362e-02,1.196172248803827748e-02,2.312599681020733808e-02,3.508771929824561209e-02,4.704944178628388957e-02,7.256778309409887828e-02
1.196172248803827748e-02,1.594896331738436882e-02,1.594896331738436882e-02,9.569377990430621636e-03,3.189792663476874023e-03,1.993620414673046362e-02,1.196172248803827748e-02,2.312599681020733808e-02,3.508771929824561209e-02,4.704944178628388957e-02,7.256778309409887828e-02,9.170653907496012502e-02
1.594896331738436882e-02,1.594896331738436882e-02,9.569377990430621636e-03,3.189792663476874023e-03,1.993620414673046362e-02,1.196172248803827748e-02,2.312599681020733808e-02,3.508771929824561209e-02,4.704944178628388957e-02,7.256778309409887828e-02,9.170653907496012502e-02,1.259968102073365237e-01
